Seed 1656949570
ARCH 1|F_ID 2|LIMIT 4
before: 
2(1)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 795,  9,  8,  167, 1, 2, 570361, 15380.31, 0, 0.00, 1: 93; 2: 37; 
Bortezomib_Responses_in_U266_Human_Myelo, 795,  9,  8,  167, 1, 2, 570361, 15380.31, 0, 0.00, 1: 93; 2: 37; 
Bortezomib_Responses_in_U266_Human_Myelo, 374,  7, 11,  169, 1, 3, 604997, 15380.31, 0, 0.00, 1: 96; 2: 29; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 446,  9,  8,  169, 1, 3, 570160, 15380.31, 0, 0.00, 1: 94; 2: 33; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 928,  6, 12,  169, 1, 3, 570300, 15380.31, 62, 0.00, 1: 98; 2: 25; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 722,  7, 11,  169, 1, 3, 605175, 15380.31, 0, 0.00, 1: 96; 2: 29; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 840,  9,  8,  169, 1, 3, 570251, 15380.31, 59, 0.00, 1: 95; 2: 31; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 394,  9,  8,  169, 1, 3, 570256, 15380.31, 0, 0.00, 1: 95; 2: 31; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 167,  7, 11,  169, 1, 3, 604929, 15380.31, 0, 0.00, 1: 94; 2: 33; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 506,  7, 10,  169, 1, 3, 557153, 15380.31, 0, 0.00, 1: 93; 2: 35; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 290,  9,  8,  169, 1, 3, 570335, 15380.31, 0, 0.00, 1: 95; 2: 31; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 993,  7, 11,  169, 1, 3, 605233, 15380.31, 0, 0.00, 1: 94; 2: 33; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 610,  9,  8,  169, 1, 3, 570193, 15380.31, 0, 0.00, 1: 93; 2: 35; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 890,  9,  8,  169, 1, 3, 570387, 15380.31, 0, 0.00, 1: 96; 2: 29; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 892,  7, 11,  169, 1, 3, 605067, 15380.31, 4, 0.00, 1: 95; 2: 31; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 947,  7, 11,  169, 1, 3, 605154, 15380.31, 0, 0.00, 1: 99; 2: 23; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 267,  9,  8,  169, 1, 3, 570245, 15380.31, 0, 0.00, 1: 96; 2: 29; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 980,  6, 13,  169, 1, 3, 609628, 15380.31, 57, 0.00, 1: 97; 2: 27; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 343,  8,  9,  169, 1, 3, 570332, 15380.31, 0, 0.00, 1: 92; 2: 37; 3: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 415,  9,  8,  169, 1, 3, 570298, 15380.31, 0, 0.00, 1: 93; 2: 35; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 559,  8,  9,  169, 1, 3, 570281, 15380.31, 0, 0.00, 1: 96; 2: 29; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 560,  7, 11,  169, 1, 3, 605227, 15380.31, 38, 0.00, 1: 93; 2: 35; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 830,  7, 11,  170, 1, 3, 604677, 15380.31, 0, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo,  74,  7, 10,  170, 1, 3, 557173, 15380.31, 0, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 347,  9,  8,  170, 1, 3, 570272, 15380.31, 0, 0.00, 1: 92; 2: 36; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 590,  9,  8,  170, 1, 3, 570215, 15380.31, 0, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 592,  6, 12,  170, 1, 3, 570283, 15380.31, 39, 0.00, 1: 91; 2: 38; 3: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 725,  9,  8,  170, 1, 3, 570296, 15380.31, 0, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 379,  7, 11,  170, 1, 3, 605198, 15380.31, 0, 0.00, 1: 98; 2: 24; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo,  99,  7, 11,  170, 1, 3, 604852, 15380.31, 0, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 959,  7, 11,  170, 1, 3, 605033, 15380.31, 0, 0.00, 1: 96; 2: 28; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 600,  8,  9,  170, 1, 3, 570399, 15380.31, 40, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 375,  8,  9,  170, 1, 3, 570353, 15380.31, 0, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 337,  7, 11,  170, 1, 3, 605180, 15380.31, 0, 0.00, 1: 97; 2: 26; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 755, 10,  7,  170, 1, 3, 557173, 15380.31, 0, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 889,  7, 10,  170, 1, 3, 557114, 15380.31, 0, 0.00, 1: 97; 2: 26; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 618, 10,  7,  170, 1, 3, 557241, 15380.31, 0, 0.00, 1: 96; 2: 28; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 899,  7, 11,  170, 1, 3, 604997, 15380.31, 0, 0.00, 1: 95; 2: 30; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 942,  9,  8,  170, 1, 3, 570276, 15380.31, 0, 0.00, 1: 95; 2: 30; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 189,  7, 10,  170, 1, 3, 557105, 15380.31, 0, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 541,  9,  8,  170, 1, 3, 570371, 15380.31, 0, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 554,  8,  9,  170, 1, 3, 570341, 15380.31, 0, 0.00, 1: 92; 2: 36; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,   6,  8,  9,  170, 1, 3, 570301, 15380.31, 0, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 813,  7, 11,  170, 1, 3, 604838, 15380.31, 0, 0.00, 1: 96; 2: 28; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 713,  7, 10,  170, 1, 3, 557202, 15380.31, 0, 0.00, 1: 95; 2: 30; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  18,  8,  9,  170, 1, 3, 570392, 15380.31, 111, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo,  22,  7, 11,  170, 1, 3, 605043, 15380.31, 0, 0.00, 1: 96; 2: 28; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 695,  7, 10,  170, 1, 3, 557239, 15380.31, 0, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo,  10,  8,  9,  170, 1, 3, 570327, 15380.31, 245, 0.00, 1: 97; 2: 26; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo,  16, 10,  7,  170, 1, 3, 557110, 15380.31, 160, 0.00, 1: 91; 2: 38; 3: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 499, 10,  7,  170, 1, 3, 557098, 15380.31, 0, 0.00, 1: 95; 2: 30; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 821,  9,  8,  170, 1, 3, 570313, 15380.31, 0, 0.00, 1: 96; 2: 28; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo,  21,  9,  8,  170, 1, 3, 570311, 15380.31, 86, 0.00, 1: 93; 2: 34; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 983,  7, 10,  170, 1, 3, 557118, 15380.31, 0, 0.00, 1: 94; 2: 32; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 543,  9,  8,  171, 1, 3, 570310, 15380.31, 0, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 464, 10,  7,  171, 1, 3, 557151, 15380.31, 31, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 102, 10,  7,  171, 1, 3, 557183, 15380.31, 0, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 270,  7, 11,  171, 1, 3, 604729, 15380.31, 0, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 363,  6, 12,  171, 1, 3, 570410, 15380.31, 0, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 505,  9,  8,  171, 1, 3, 570319, 15380.31, 0, 0.00, 1: 91; 2: 37; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 141,  9,  8,  171, 1, 3, 570337, 15380.31, 0, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 736,  7, 10,  171, 1, 3, 557227, 15380.31, 51, 0.00, 1: 91; 2: 37; 3: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 110,  7, 10,  171, 1, 3, 557108, 15380.31, 0, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 753,  8,  9,  171, 1, 3, 570236, 15380.31, 0, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 681,  8,  9,  171, 1, 3, 570155, 15380.31, 0, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 957,  8,  9,  171, 1, 3, 570437, 15380.31, 0, 0.00, 1: 92; 2: 35; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 147,  8,  9,  171, 1, 3, 570363, 15380.31, 0, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 344,  9,  8,  171, 1, 3, 570271, 15380.31, 22, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 482,  9,  8,  171, 1, 3, 570207, 15380.31, 0, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 120,  7, 11,  171, 1, 3, 604952, 15380.31, 6, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 346,  6, 13,  171, 1, 3, 610141, 15380.31, 0, 0.00, 1: 97; 2: 25; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 968,  7, 11,  171, 1, 3, 605277, 15380.31, 64, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 498,  7, 10,  171, 1, 3, 557199, 15380.31, 0, 0.00, 1: 96; 2: 27; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 426,  9,  8,  171, 1, 3, 570608, 15380.31, 0, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 652,  6, 13,  171, 1, 3, 610418, 15380.31, 51, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 824,  9,  8,  171, 1, 3, 570337, 15380.31, 59, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 649,  7, 10,  171, 1, 3, 557191, 15380.31, 0, 0.00, 1: 92; 2: 35; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 412,  6, 13,  171, 1, 3, 609948, 15380.31, 63, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 648,  8,  9,  171, 1, 3, 570378, 15380.31, 44, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 801,  9,  8,  171, 1, 3, 570339, 15380.31, 0, 0.00, 1: 96; 2: 27; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 836,  8,  9,  171, 1, 3, 570404, 15380.31, 30, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 997,  8,  9,  171, 1, 3, 570451, 15380.31, 0, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 780,  7, 10,  171, 1, 3, 557171, 15380.31, 40, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 641,  7, 10,  171, 1, 3, 557174, 15380.31, 0, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 455,  9,  8,  171, 1, 3, 570180, 15380.31, 0, 0.00, 1: 95; 2: 29; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo,  49,  7, 10,  171, 1, 3, 557179, 15380.31, 0, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 524,  9,  8,  171, 1, 3, 570224, 15380.31, 32, 0.00, 1: 94; 2: 31; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 904,  6, 12,  171, 1, 3, 570388, 15380.31, 62, 0.00, 1: 97; 2: 25; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo,   9,  7, 11,  171, 1, 3, 604925, 15380.31, 47, 0.00, 1: 92; 2: 35; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 887,  6, 12,  171, 1, 3, 570360, 15380.31, 0, 0.00, 1: 98; 2: 23; 3: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 622,  7, 10,  171, 1, 3, 557217, 15380.31, 0, 0.00, 1: 93; 2: 33; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 511,  8,  9,  172, 1, 3, 570207, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 264,  9,  8,  172, 1, 3, 570340, 15380.31, 15, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 151,  8,  9,  172, 1, 3, 570281, 15380.31, 0, 0.00, 1: 91; 2: 36; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 620,  6, 12,  172, 1, 3, 570491, 15380.31, 42, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 514,  9,  8,  172, 1, 3, 570350, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 717,  6, 12,  172, 1, 3, 570210, 15380.31, 0, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 274,  6, 13,  172, 1, 3, 610010, 15380.31, 0, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 158,  9,  8,  172, 1, 3, 570071, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 424,  7, 11,  172, 1, 3, 604979, 15380.31, 28, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 259,  7, 10,  172, 1, 3, 557088, 15380.31, 0, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 911, 10,  7,  172, 1, 3, 557147, 15380.31, 0, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 214,  8,  9,  172, 1, 3, 570317, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 538,  9,  8,  172, 1, 3, 570344, 15380.31, 0, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 922,  7, 11,  172, 1, 3, 605173, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 998, 10,  7,  172, 1, 3, 557190, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 800,  8,  9,  172, 1, 3, 570316, 15380.31, 57, 0.00, 1: 91; 2: 36; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 699,  9,  8,  172, 1, 3, 570288, 15380.31, 0, 0.00, 1: 91; 2: 36; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo,  53,  7, 11,  172, 1, 3, 604956, 15380.31, 0, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 697,  8,  9,  172, 1, 3, 570344, 15380.31, 0, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo,  47,  7, 11,  172, 1, 3, 604974, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 401,  7, 11,  172, 1, 3, 604981, 15380.31, 0, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 969, 10,  7,  172, 1, 3, 557157, 15380.31, 0, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 100,  7, 11,  172, 1, 3, 605052, 15380.31, 7, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 373,  7, 11,  172, 1, 3, 605034, 15380.31, 0, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 459,  8,  9,  172, 1, 3, 570302, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 466, 10,  7,  172, 1, 3, 557195, 15380.31, 0, 0.00, 1: 91; 2: 36; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 965,  7, 11,  172, 1, 3, 605014, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 856,  6, 13,  172, 1, 3, 610378, 15380.31, 60, 0.00, 1: 96; 2: 26; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 704,  7, 10,  172, 1, 3, 557184, 15380.31, 49, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 563,  7, 11,  172, 1, 3, 605143, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 696,  6, 12,  172, 1, 3, 570261, 15380.31, 49, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 474,  7, 11,  172, 1, 3, 605020, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 574,  8,  9,  172, 1, 3, 570284, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 345,  7, 11,  172, 1, 3, 605068, 15380.31, 0, 0.00, 1: 94; 2: 30; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 804, 10,  7,  172, 1, 3, 557212, 15380.31, 17, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  73,  6, 13,  172, 1, 3, 610061, 15380.31, 0, 0.00, 1: 96; 2: 26; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 580,  7, 11,  172, 1, 3, 604916, 15380.31, 13, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 496,  7, 10,  172, 1, 3, 557180, 15380.31, 33, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 953,  9,  8,  172, 1, 3, 570206, 15380.31, 0, 0.00, 1: 92; 2: 34; 3: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 331,  9,  8,  172, 1, 3, 570295, 15380.31, 0, 0.00, 1: 93; 2: 32; 3: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 493,  9,  8,  172, 1, 3, 570235, 15380.31, 0, 0.00, 1: 91; 2: 36; 3: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 870,  6, 13,  172, 1, 3, 610322, 15380.31, 0, 0.00, 1: 95; 2: 28; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 605,  7, 11,  172, 1, 3, 604961, 15380.31, 0, 0.00, 1: 96; 2: 26; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 382,  7, 10,  173, 1, 3, 557191, 15380.31, 0, 0.00, 1: 95; 2: 27; 3: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 442,  7, 10,  173, 1, 3, 557139, 15380.31, 0, 0.00, 1: 93; 2: 31; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 536,  6, 13,  173, 1, 3, 610205, 15380.31, 36, 0.00, 1: 94; 2: 29; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 392,  8,  9,  173, 1, 3, 570216, 15380.31, 25, 0.00, 1: 94; 2: 29; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 191,  6, 12,  173, 1, 3, 570342, 15380.31, 0, 0.00, 1: 94; 2: 29; 3: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 586,  8,  9,  173, 1, 3, 570264, 15380.31, 0, 0.00, 1: 93; 2: 31; 3: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 766,  7, 11,  173, 1, 3, 605032, 15380.31, 0, 0.00, 1: 92; 2: 33; 3: 5; 
