Seed 1656949570
ARCH 0|F_ID 1|LIMIT 4
before: 
4(1)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 691,  9, 12,  505, 1, 4, 865801, 20949.10, 0, 0.00, 1: 58; 2: 86; 3: 57; 4: 26; 
EGFR_&_ErbB_Signaling, 691,  9, 12,  505, 1, 4, 865801, 20949.10, 0, 0.00, 1: 58; 2: 86; 3: 57; 4: 26; 
EGFR_&_ErbB_Signaling, 641,  7, 16,  498, 1, 5, 891095, 20949.10, 0, 0.00, 1: 63; 2: 86; 3: 51; 4: 25; 5: 2; 
EGFR_&_ErbB_Signaling, 648,  7, 17,  498, 1, 5, 940594, 20949.10, 29, 0.00, 1: 72; 2: 70; 3: 56; 4: 27; 5: 2; 
EGFR_&_ErbB_Signaling, 435,  7, 17,  499, 1, 5, 940423, 20949.10, 0, 0.00, 1: 66; 2: 85; 3: 47; 4: 23; 5: 6; 
EGFR_&_ErbB_Signaling, 608,  7, 16,  499, 1, 5, 890946, 20949.10, 27, 0.00, 1: 69; 2: 80; 3: 48; 4: 24; 5: 6; 
EGFR_&_ErbB_Signaling, 937,  8, 14,  499, 1, 5, 891037, 20949.10, 0, 0.00, 1: 61; 2: 85; 3: 60; 4: 17; 5: 4; 
EGFR_&_ErbB_Signaling, 208,  8, 14,  499, 1, 5, 890990, 20949.10, 14, 0.00, 1: 67; 2: 75; 3: 60; 4: 23; 5: 2; 
EGFR_&_ErbB_Signaling,  38,  8, 14,  499, 1, 5, 891128, 20949.10, 0, 0.00, 1: 65; 2: 88; 3: 47; 4: 18; 5: 9; 
EGFR_&_ErbB_Signaling, 901,  8, 14,  499, 1, 5, 891113, 20949.10, 0, 0.00, 1: 65; 2: 83; 3: 52; 4: 23; 5: 4; 
EGFR_&_ErbB_Signaling, 832,  8, 14,  499, 1, 5, 891048, 20949.10, 37, 0.00, 1: 66; 2: 80; 3: 55; 4: 22; 5: 4; 
EGFR_&_ErbB_Signaling, 546,  7, 16,  499, 1, 5, 891074, 20949.10, 0, 0.00, 1: 67; 2: 80; 3: 54; 4: 20; 5: 6; 
EGFR_&_ErbB_Signaling, 988,  8, 14,  499, 1, 5, 891122, 20949.10, 40, 0.00, 1: 68; 2: 74; 3: 61; 4: 20; 5: 4; 
EGFR_&_ErbB_Signaling, 520,  7, 17,  499, 1, 5, 940296, 20949.10, 25, 0.00, 1: 68; 2: 78; 3: 56; 4: 18; 5: 7; 
EGFR_&_ErbB_Signaling, 894,  8, 14,  500, 1, 5, 890968, 20949.10, 0, 0.00, 1: 62; 2: 86; 3: 52; 4: 25; 5: 2; 
EGFR_&_ErbB_Signaling, 772,  8, 14,  500, 1, 5, 891086, 20949.10, 88, 0.00, 1: 62; 2: 84; 3: 59; 4: 17; 5: 5; 
EGFR_&_ErbB_Signaling, 650,  7, 17,  500, 1, 5, 940496, 20949.10, 0, 0.00, 1: 64; 2: 81; 3: 56; 4: 24; 5: 2; 
EGFR_&_ErbB_Signaling, 726,  7, 16,  500, 1, 5, 890997, 20949.10, 0, 0.00, 1: 63; 2: 82; 3: 57; 4: 23; 5: 2; 
EGFR_&_ErbB_Signaling, 629,  8, 14,  500, 1, 5, 891076, 20949.10, 0, 0.00, 1: 72; 2: 76; 3: 45; 4: 29; 5: 5; 
EGFR_&_ErbB_Signaling, 740,  9, 12,  500, 1, 5, 865798, 20949.10, 10, 0.00, 1: 63; 2: 82; 3: 57; 4: 23; 5: 2; 
EGFR_&_ErbB_Signaling, 438,  7, 17,  500, 1, 5, 940397, 20949.10, 0, 0.00, 1: 61; 2: 89; 3: 51; 4: 22; 5: 4; 
EGFR_&_ErbB_Signaling, 299, 11, 10,  500, 1, 5, 879059, 20949.10, 0, 0.00, 1: 68; 2: 73; 3: 64; 4: 16; 5: 6; 
EGFR_&_ErbB_Signaling, 829, 12,  9,  500, 1, 5, 865779, 20949.10, 0, 0.00, 1: 65; 2: 79; 3: 58; 4: 22; 5: 3; 
EGFR_&_ErbB_Signaling, 381,  8, 14,  500, 1, 5, 891030, 20949.10, 0, 0.00, 1: 63; 2: 85; 3: 51; 4: 26; 5: 2; 
EGFR_&_ErbB_Signaling, 106,  7, 15,  500, 1, 5, 840840, 20949.10, 0, 0.00, 1: 59; 2: 95; 3: 46; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling, 509,  7, 17,  500, 1, 5, 940601, 20949.10, 0, 0.00, 1: 70; 2: 75; 3: 55; 4: 20; 5: 7; 
EGFR_&_ErbB_Signaling, 364,  8, 14,  500, 1, 5, 891026, 20949.10, 55, 0.00, 1: 67; 2: 77; 3: 55; 4: 26; 5: 2; 
EGFR_&_ErbB_Signaling, 138,  7, 17,  500, 1, 5, 940635, 20949.10, 0, 0.00, 1: 60; 2: 86; 3: 57; 4: 23; 5: 1; 
EGFR_&_ErbB_Signaling, 145, 12,  9,  500, 1, 5, 865795, 20949.10, 0, 0.00, 1: 69; 2: 77; 3: 50; 4: 28; 5: 3; 
EGFR_&_ErbB_Signaling, 125,  7, 17,  500, 1, 5, 940380, 20949.10, 0, 0.00, 1: 69; 2: 74; 3: 58; 4: 21; 5: 5; 
EGFR_&_ErbB_Signaling, 592,  9, 12,  500, 1, 5, 865825, 20949.10, 27, 0.00, 1: 66; 2: 74; 3: 65; 4: 19; 5: 3; 
EGFR_&_ErbB_Signaling, 868,  8, 14,  500, 1, 5, 891077, 20949.10, 64, 0.00, 1: 67; 2: 75; 3: 59; 4: 24; 5: 2; 
EGFR_&_ErbB_Signaling, 455,  8, 14,  501, 1, 5, 890895, 20949.10, 0, 0.00, 1: 68; 2: 76; 3: 55; 4: 24; 5: 4; 
EGFR_&_ErbB_Signaling, 489,  8, 14,  501, 1, 5, 891207, 20949.10, 0, 0.00, 1: 64; 2: 78; 3: 65; 4: 14; 5: 6; 
EGFR_&_ErbB_Signaling, 109,  9, 12,  501, 1, 5, 865835, 20949.10, 0, 0.00, 1: 68; 2: 77; 3: 54; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 212,  8, 14,  501, 1, 5, 891077, 20949.10, 83, 0.00, 1: 71; 2: 73; 3: 53; 4: 25; 5: 5; 
EGFR_&_ErbB_Signaling, 502, 11, 10,  501, 1, 5, 879022, 20949.10, 0, 0.00, 1: 74; 2: 67; 3: 54; 4: 29; 5: 3; 
EGFR_&_ErbB_Signaling, 757,  7, 16,  501, 1, 5, 891187, 20949.10, 0, 0.00, 1: 70; 2: 76; 3: 48; 4: 30; 5: 3; 
EGFR_&_ErbB_Signaling, 216,  8, 13,  501, 1, 5, 830180, 20949.10, 15, 0.00, 1: 75; 2: 74; 3: 45; 4: 22; 5: 11; 
EGFR_&_ErbB_Signaling, 614,  7, 17,  501, 1, 5, 940488, 20949.10, 0, 0.00, 1: 68; 2: 76; 3: 56; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling,  88,  7, 16,  501, 1, 5, 891026, 20949.10, 6, 0.00, 1: 68; 2: 80; 3: 51; 4: 20; 5: 8; 
EGFR_&_ErbB_Signaling, 517, 10, 11,  501, 1, 5, 879007, 20949.10, 0, 0.00, 1: 64; 2: 77; 3: 65; 4: 17; 5: 4; 
EGFR_&_ErbB_Signaling, 858,  7, 15,  501, 1, 5, 840840, 20949.10, 0, 0.00, 1: 69; 2: 75; 3: 55; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 960,  9, 12,  501, 1, 5, 865781, 20949.10, 47, 0.00, 1: 65; 2: 79; 3: 59; 4: 19; 5: 5; 
EGFR_&_ErbB_Signaling,  30,  7, 17,  501, 1, 5, 940588, 20949.10, 0, 0.00, 1: 69; 2: 76; 3: 52; 4: 26; 5: 4; 
EGFR_&_ErbB_Signaling,  36,  7, 17,  501, 1, 5, 940479, 20949.10, 83, 0.00, 1: 63; 2: 87; 3: 48; 4: 25; 5: 4; 
EGFR_&_ErbB_Signaling, 827,  9, 12,  501, 1, 5, 865830, 20949.10, 0, 0.00, 1: 68; 2: 78; 3: 53; 4: 22; 5: 6; 
EGFR_&_ErbB_Signaling, 333, 10, 11,  501, 1, 5, 879159, 20949.10, 0, 0.00, 1: 66; 2: 75; 3: 62; 4: 21; 5: 3; 
EGFR_&_ErbB_Signaling, 935,  8, 14,  501, 1, 5, 891028, 20949.10, 0, 0.00, 1: 65; 2: 78; 3: 61; 4: 18; 5: 5; 
EGFR_&_ErbB_Signaling, 835,  7, 17,  502, 1, 5, 940353, 20949.10, 0, 0.00, 1: 67; 2: 82; 3: 48; 4: 23; 5: 7; 
EGFR_&_ErbB_Signaling, 802,  7, 16,  502, 1, 5, 890978, 20949.10, 0, 0.00, 1: 70; 2: 74; 3: 53; 4: 25; 5: 5; 
EGFR_&_ErbB_Signaling, 121,  7, 17,  502, 1, 5, 940356, 20949.10, 0, 0.00, 1: 68; 2: 76; 3: 57; 4: 19; 5: 7; 
EGFR_&_ErbB_Signaling, 199,  7, 16,  502, 1, 5, 891042, 20949.10, 0, 0.00, 1: 63; 2: 85; 3: 51; 4: 24; 5: 4; 
EGFR_&_ErbB_Signaling, 570,  7, 15,  502, 1, 5, 840840, 20949.10, 0, 0.00, 1: 65; 2: 82; 3: 54; 4: 19; 5: 7; 
EGFR_&_ErbB_Signaling, 513,  8, 14,  502, 1, 5, 891078, 20949.10, 0, 0.00, 1: 61; 2: 86; 3: 55; 4: 21; 5: 4; 
EGFR_&_ErbB_Signaling, 326,  9, 12,  502, 1, 5, 865783, 20949.10, 0, 0.00, 1: 69; 2: 69; 3: 64; 4: 22; 5: 3; 
EGFR_&_ErbB_Signaling, 501,  6, 20,  502, 1, 5, 947771, 20949.10, 0, 0.00, 1: 66; 2: 81; 3: 50; 4: 26; 5: 4; 
EGFR_&_ErbB_Signaling, 497,  7, 16,  502, 1, 5, 890903, 20949.10, 0, 0.00, 1: 61; 2: 85; 3: 56; 4: 22; 5: 3; 
EGFR_&_ErbB_Signaling, 465,  7, 17,  502, 1, 5, 940582, 20949.10, 0, 0.00, 1: 66; 2: 78; 3: 56; 4: 23; 5: 4; 
EGFR_&_ErbB_Signaling, 675,  9, 12,  502, 1, 5, 865852, 20949.10, 0, 0.00, 1: 64; 2: 78; 3: 63; 4: 17; 5: 5; 
EGFR_&_ErbB_Signaling, 250,  9, 12,  502, 1, 5, 865772, 20949.10, 0, 0.00, 1: 68; 2: 79; 3: 50; 4: 24; 5: 6; 
EGFR_&_ErbB_Signaling, 248,  7, 17,  502, 1, 5, 940497, 20949.10, 16, 0.00, 1: 68; 2: 74; 3: 57; 4: 25; 5: 3; 
EGFR_&_ErbB_Signaling, 695,  7, 16,  502, 1, 5, 891002, 20949.10, 0, 0.00, 1: 69; 2: 74; 3: 55; 4: 25; 5: 4; 
EGFR_&_ErbB_Signaling, 434,  7, 16,  502, 1, 5, 891040, 20949.10, 0, 0.00, 1: 62; 2: 85; 3: 54; 4: 22; 5: 4; 
EGFR_&_ErbB_Signaling, 193, 12,  9,  502, 1, 5, 865814, 20949.10, 0, 0.00, 1: 61; 2: 83; 3: 64; 4: 12; 5: 7; 
EGFR_&_ErbB_Signaling, 447,  7, 16,  503, 1, 5, 891052, 20949.10, 0, 0.00, 1: 65; 2: 76; 3: 62; 4: 20; 5: 4; 
EGFR_&_ErbB_Signaling, 499,  7, 15,  503, 1, 5, 840840, 20949.10, 0, 0.00, 1: 65; 2: 80; 3: 55; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling, 439,  8, 13,  503, 1, 5, 830180, 20949.10, 0, 0.00, 1: 65; 2: 81; 3: 55; 4: 19; 5: 7; 
EGFR_&_ErbB_Signaling, 388,  7, 16,  503, 1, 5, 891109, 20949.10, 9, 0.00, 1: 63; 2: 83; 3: 55; 4: 21; 5: 5; 
EGFR_&_ErbB_Signaling, 380,  7, 17,  503, 1, 5, 940419, 20949.10, 75, 0.00, 1: 65; 2: 79; 3: 55; 4: 25; 5: 3; 
EGFR_&_ErbB_Signaling, 999,  7, 16,  503, 1, 5, 891098, 20949.10, 0, 0.00, 1: 62; 2: 86; 3: 52; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling, 378,  9, 12,  503, 1, 5, 865768, 20949.10, 0, 0.00, 1: 67; 2: 79; 3: 52; 4: 23; 5: 6; 
EGFR_&_ErbB_Signaling, 133, 12,  9,  503, 1, 5, 865832, 20949.10, 0, 0.00, 1: 64; 2: 81; 3: 54; 4: 25; 5: 3; 
EGFR_&_ErbB_Signaling, 568,  7, 16,  503, 1, 5, 890988, 20949.10, 26, 0.00, 1: 60; 2: 86; 3: 56; 4: 22; 5: 3; 
EGFR_&_ErbB_Signaling, 571,  6, 20,  503, 1, 5, 947636, 20949.10, 0, 0.00, 1: 64; 2: 81; 3: 58; 4: 17; 5: 7; 
EGFR_&_ErbB_Signaling, 588,  9, 12,  503, 1, 5, 865828, 20949.10, 35, 0.00, 1: 61; 2: 80; 3: 65; 4: 18; 5: 3; 
EGFR_&_ErbB_Signaling, 824,  8, 14,  503, 1, 5, 891127, 20949.10, 36, 0.00, 1: 69; 2: 72; 3: 56; 4: 28; 5: 2; 
EGFR_&_ErbB_Signaling, 315,  7, 17,  503, 1, 5, 940261, 20949.10, 0, 0.00, 1: 63; 2: 84; 3: 54; 4: 20; 5: 6; 
EGFR_&_ErbB_Signaling, 314,  7, 15,  503, 1, 5, 840840, 20949.10, 0, 0.00, 1: 67; 2: 76; 3: 55; 4: 26; 5: 3; 
EGFR_&_ErbB_Signaling, 623,  8, 14,  503, 1, 5, 891043, 20949.10, 0, 0.00, 1: 63; 2: 84; 3: 54; 4: 20; 5: 6; 
EGFR_&_ErbB_Signaling, 286,  7, 15,  503, 1, 5, 840840, 20949.10, 0, 0.00, 1: 69; 2: 75; 3: 53; 4: 25; 5: 5; 
EGFR_&_ErbB_Signaling, 655,  7, 17,  503, 1, 5, 940615, 20949.10, 0, 0.00, 1: 64; 2: 82; 3: 53; 4: 24; 5: 4; 
EGFR_&_ErbB_Signaling, 237,  8, 14,  503, 1, 5, 891058, 20949.10, 0, 0.00, 1: 69; 2: 73; 3: 56; 4: 25; 5: 4; 
EGFR_&_ErbB_Signaling, 782,  6, 20,  503, 1, 5, 947535, 20949.10, 0, 0.00, 1: 67; 2: 82; 3: 46; 4: 26; 5: 6; 
EGFR_&_ErbB_Signaling, 773,  8, 14,  503, 1, 5, 891100, 20949.10, 0, 0.00, 1: 61; 2: 85; 3: 56; 4: 21; 5: 4; 
EGFR_&_ErbB_Signaling,  85,  6, 19,  503, 1, 5, 908212, 20949.10, 0, 0.00, 1: 71; 2: 77; 3: 45; 4: 27; 5: 7; 
EGFR_&_ErbB_Signaling, 916,  6, 19,  503, 1, 5, 908195, 20949.10, 42, 0.00, 1: 63; 2: 84; 3: 53; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling,  57,  8, 14,  503, 1, 5, 891106, 20949.10, 0, 0.00, 1: 63; 2: 81; 3: 56; 4: 25; 5: 2; 
EGFR_&_ErbB_Signaling,  89,  7, 17,  503, 1, 5, 940604, 20949.10, 0, 0.00, 1: 69; 2: 71; 3: 59; 4: 25; 5: 3; 
EGFR_&_ErbB_Signaling, 860,  8, 13,  503, 1, 5, 830180, 20949.10, 8, 0.00, 1: 66; 2: 76; 3: 59; 4: 22; 5: 4; 
EGFR_&_ErbB_Signaling, 111,  7, 17,  503, 1, 5, 940601, 20949.10, 0, 0.00, 1: 64; 2: 83; 3: 50; 4: 27; 5: 3; 
EGFR_&_ErbB_Signaling, 219, 10, 11,  504, 1, 5, 879074, 20949.10, 0, 0.00, 1: 68; 2: 72; 3: 59; 4: 25; 5: 3; 
EGFR_&_ErbB_Signaling, 136,  8, 13,  504, 1, 5, 830180, 20949.10, 7, 0.00, 1: 65; 2: 80; 3: 54; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 793,  8, 14,  504, 1, 5, 890990, 20949.10, 0, 0.00, 1: 61; 2: 81; 3: 62; 4: 20; 5: 3; 
EGFR_&_ErbB_Signaling, 962,  9, 12,  504, 1, 5, 865770, 20949.10, 0, 0.00, 1: 62; 2: 83; 3: 58; 4: 18; 5: 6; 
EGFR_&_ErbB_Signaling, 632,  7, 17,  504, 1, 5, 940663, 20949.10, 28, 0.00, 1: 59; 2: 88; 3: 54; 4: 23; 5: 3; 
EGFR_&_ErbB_Signaling, 635, 11, 10,  504, 1, 5, 879078, 20949.10, 0, 0.00, 1: 68; 2: 74; 3: 56; 4: 25; 5: 4; 
EGFR_&_ErbB_Signaling, 932,  6, 18,  504, 1, 5, 865800, 20949.10, 47, 0.00, 1: 70; 2: 80; 3: 43; 4: 25; 5: 9; 
EGFR_&_ErbB_Signaling, 798, 10, 11,  504, 1, 5, 879052, 20949.10, 0, 0.00, 1: 66; 2: 81; 3: 49; 4: 26; 5: 5; 
EGFR_&_ErbB_Signaling, 808,  7, 16,  504, 1, 5, 891072, 20949.10, 35, 0.00, 1: 67; 2: 77; 3: 54; 4: 24; 5: 5; 
EGFR_&_ErbB_Signaling, 681,  7, 17,  504, 1, 5, 940713, 20949.10, 0, 0.00, 1: 64; 2: 82; 3: 53; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 252,  7, 17,  504, 1, 5, 940469, 20949.10, 22, 0.00, 1: 68; 2: 72; 3: 60; 4: 23; 5: 4; 
EGFR_&_ErbB_Signaling, 307,  7, 17,  504, 1, 5, 940315, 20949.10, 0, 0.00, 1: 66; 2: 75; 3: 60; 4: 22; 5: 4; 
EGFR_&_ErbB_Signaling, 448,  8, 13,  504, 1, 5, 830180, 20949.10, 21, 0.00, 1: 69; 2: 74; 3: 56; 4: 21; 5: 7; 
EGFR_&_ErbB_Signaling, 319,  7, 17,  504, 1, 5, 940651, 20949.10, 0, 0.00, 1: 68; 2: 76; 3: 53; 4: 25; 5: 5; 
EGFR_&_ErbB_Signaling, 730, 10, 11,  504, 1, 5, 879052, 20949.10, 0, 0.00, 1: 66; 2: 77; 3: 60; 4: 16; 5: 8; 
EGFR_&_ErbB_Signaling, 775, 12,  9,  504, 1, 5, 865818, 20949.10, 0, 0.00, 1: 67; 2: 76; 3: 55; 4: 25; 5: 4; 
EGFR_&_ErbB_Signaling, 468,  6, 20,  504, 1, 5, 947854, 20949.10, 35, 0.00, 1: 67; 2: 75; 3: 57; 4: 24; 5: 4; 
EGFR_&_ErbB_Signaling, 955,  8, 13,  504, 1, 5, 830180, 20949.10, 0, 0.00, 1: 67; 2: 77; 3: 53; 4: 26; 5: 4; 
EGFR_&_ErbB_Signaling, 203, 11, 10,  504, 1, 5, 879070, 20949.10, 0, 0.00, 1: 64; 2: 81; 3: 55; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling, 569, 10, 11,  504, 1, 5, 879092, 20949.10, 0, 0.00, 1: 65; 2: 79; 3: 56; 4: 22; 5: 5; 
EGFR_&_ErbB_Signaling, 415, 11, 10,  505, 1, 5, 879073, 20949.10, 0, 0.00, 1: 62; 2: 85; 3: 52; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 249,  9, 12,  505, 1, 5, 865766, 20949.10, 0, 0.00, 1: 66; 2: 73; 3: 62; 4: 23; 5: 3; 
EGFR_&_ErbB_Signaling, 708,  7, 16,  505, 1, 5, 890957, 20949.10, 89, 0.00, 1: 59; 2: 92; 3: 46; 4: 26; 5: 4; 
EGFR_&_ErbB_Signaling, 162,  7, 16,  505, 1, 5, 891108, 20949.10, 0, 0.00, 1: 68; 2: 75; 3: 55; 4: 23; 5: 6; 
EGFR_&_ErbB_Signaling, 470,  7, 16,  505, 1, 5, 890952, 20949.10, 0, 0.00, 1: 65; 2: 80; 3: 52; 4: 26; 5: 4; 
EGFR_&_ErbB_Signaling, 420,  8, 13,  505, 1, 5, 830180, 20949.10, 88, 0.00, 1: 64; 2: 80; 3: 58; 4: 18; 5: 7; 
EGFR_&_ErbB_Signaling, 201, 11, 10,  505, 1, 5, 879076, 20949.10, 0, 0.00, 1: 67; 2: 76; 3: 53; 4: 28; 5: 3; 
EGFR_&_ErbB_Signaling, 166, 12,  9,  505, 1, 5, 865781, 20949.10, 0, 0.00, 1: 63; 2: 81; 3: 57; 4: 21; 5: 5; 
EGFR_&_ErbB_Signaling, 715,  7, 17,  505, 1, 5, 940580, 20949.10, 0, 0.00, 1: 66; 2: 77; 3: 56; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  505, 1, 5, 840840, 20949.10, 21, 0.00, 1: 69; 2: 72; 3: 57; 4: 24; 5: 5; 
EGFR_&_ErbB_Signaling, 407, 12,  9,  505, 1, 5, 865828, 20949.10, 0, 0.00, 1: 63; 2: 83; 3: 53; 4: 23; 5: 5; 
EGFR_&_ErbB_Signaling, 117, 12,  9,  505, 1, 5, 865790, 20949.10, 0, 0.00, 1: 65; 2: 74; 3: 61; 4: 26; 5: 1; 
EGFR_&_ErbB_Signaling, 348,  7, 17,  505, 1, 5, 940503, 20949.10, 22, 0.00, 1: 62; 2: 87; 3: 48; 4: 25; 5: 5; 
EGFR_&_ErbB_Signaling, 321,  7, 16,  505, 1, 5, 891138, 20949.10, 0, 0.00, 1: 67; 2: 77; 3: 52; 4: 27; 5: 4; 
EGFR_&_ErbB_Signaling, 334, 10, 11,  505, 1, 5, 879000, 20949.10, 0, 0.00, 1: 66; 2: 78; 3: 54; 4: 24; 5: 5; 
EGFR_&_ErbB_Signaling, 538, 11, 10,  505, 1, 5, 878983, 20949.10, 0, 0.00, 1: 64; 2: 81; 3: 53; 4: 25; 5: 4; 
EGFR_&_ErbB_Signaling, 287,  7, 17,  505, 1, 5, 940675, 20949.10, 0, 0.00, 1: 62; 2: 83; 3: 55; 4: 23; 5: 4; 
