Seed 1656949570
ARCH 0|F_ID 3|LIMIT 4
before: 
04(1)
Melhor resultado nxn: CD4_T_cell_signaling, 352, 14, 14,  767, 0, 4, 1583698, 111809.21, 22, 0.00, 0: 4; 1: 86; 2: 127; 3: 89; 4: 40; 
CD4_T_cell_signaling, 352, 14, 14,  767, 0, 4, 1583698, 111809.21, 22, 0.00, 0: 4; 1: 86; 2: 127; 3: 89; 4: 40; 
CD4_T_cell_signaling,  74, 13, 15,  750, 0, 5, 1568168, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 135; 3: 86; 4: 31; 5: 2; 
CD4_T_cell_signaling, 932, 11, 18,  750, 0, 5, 1595428, 111809.21, 115, 0.00, 0: 4; 1: 99; 2: 114; 3: 95; 4: 32; 5: 2; 
CD4_T_cell_signaling, 117, 16, 12,  750, 0, 5, 1539741, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 138; 3: 83; 4: 32; 5: 2; 
CD4_T_cell_signaling, 121, 10, 20,  750, 0, 5, 1606513, 111809.21, 0, 0.00, 0: 4; 1: 90; 2: 136; 3: 82; 4: 28; 5: 6; 
CD4_T_cell_signaling, 632, 10, 20,  751, 0, 5, 1606535, 111809.21, 39, 0.00, 0: 4; 1: 95; 2: 122; 3: 92; 4: 29; 5: 4; 
CD4_T_cell_signaling, 218, 12, 17,  751, 0, 5, 1626132, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 126; 3: 92; 4: 29; 5: 3; 
CD4_T_cell_signaling, 845, 16, 12,  752, 0, 5, 1539743, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 116; 3: 109; 4: 24; 5: 1; 
CD4_T_cell_signaling, 733, 12, 16,  753, 0, 5, 1539715, 111809.21, 0, 0.00, 0: 4; 1: 100; 2: 116; 3: 86; 4: 37; 5: 3; 
CD4_T_cell_signaling, 717, 12, 17,  753, 0, 5, 1626065, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 134; 3: 88; 4: 31; 5: 2; 
CD4_T_cell_signaling, 779, 10, 20,  753, 0, 5, 1606632, 111809.21, 0, 0.00, 0: 4; 1: 97; 2: 118; 3: 91; 4: 33; 5: 3; 
CD4_T_cell_signaling, 657, 14, 14,  754, 0, 5, 1583737, 111809.21, 0, 0.00, 0: 4; 1: 99; 2: 117; 3: 88; 4: 33; 5: 5; 
CD4_T_cell_signaling,  51, 10, 20,  754, 0, 5, 1606543, 111809.21, 0, 0.00, 0: 4; 1: 94; 2: 126; 3: 83; 4: 36; 5: 3; 
CD4_T_cell_signaling, 271, 10, 20,  755, 0, 5, 1606493, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 129; 3: 83; 4: 34; 5: 4; 
CD4_T_cell_signaling, 588, 11, 18,  756, 0, 5, 1595564, 111809.21, 125, 0.00, 0: 4; 1: 91; 2: 126; 3: 91; 4: 30; 5: 4; 
CD4_T_cell_signaling, 667, 16, 12,  756, 0, 5, 1539658, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 124; 3: 101; 4: 24; 5: 4; 
CD4_T_cell_signaling,  36, 10, 20,  756, 0, 5, 1606443, 111809.21, 54, 0.00, 0: 4; 1: 86; 2: 129; 3: 100; 4: 23; 5: 4; 
CD4_T_cell_signaling,  66, 10, 19,  757, 0, 5, 1526078, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 124; 3: 91; 4: 31; 5: 4; 
CD4_T_cell_signaling, 723, 11, 18,  758, 0, 5, 1595413, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 131; 3: 84; 4: 35; 5: 3; 
CD4_T_cell_signaling, 546, 10, 19,  758, 0, 5, 1526069, 111809.21, 0, 0.00, 0: 4; 1: 90; 2: 128; 3: 87; 4: 34; 5: 3; 
CD4_T_cell_signaling, 101, 13, 15,  758, 0, 5, 1568205, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 141; 3: 73; 4: 35; 5: 6; 
CD4_T_cell_signaling, 436, 12, 17,  758, 0, 5, 1626027, 111809.21, 1, 0.00, 0: 4; 1: 92; 2: 122; 3: 94; 4: 30; 5: 4; 
CD4_T_cell_signaling, 154, 11, 18,  759, 0, 5, 1595509, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 124; 3: 102; 4: 27; 5: 2; 
CD4_T_cell_signaling, 843, 10, 20,  759, 0, 5, 1606533, 111809.21, 0, 0.00, 0: 4; 1: 95; 2: 113; 3: 99; 4: 34; 5: 1; 
CD4_T_cell_signaling, 142, 12, 17,  759, 0, 5, 1626065, 111809.21, 0, 0.00, 0: 4; 1: 101; 2: 105; 3: 100; 4: 32; 5: 4; 
CD4_T_cell_signaling,  27, 14, 14,  760, 0, 5, 1583778, 111809.21, 10, 0.00, 0: 4; 1: 95; 2: 116; 3: 92; 4: 38; 5: 1; 
CD4_T_cell_signaling,  16, 16, 12,  760, 0, 5, 1539701, 111809.21, 128, 0.00, 0: 4; 1: 88; 2: 129; 3: 89; 4: 33; 5: 3; 
CD4_T_cell_signaling,   3,  9, 23,  760, 0, 5, 1649583, 111809.21, 28, 0.00, 0: 4; 1: 98; 2: 116; 3: 87; 4: 36; 5: 5; 
CD4_T_cell_signaling, 239, 11, 18,  760, 0, 5, 1595484, 111809.21, 0, 0.00, 0: 4; 1: 93; 2: 119; 3: 97; 4: 27; 5: 6; 
CD4_T_cell_signaling, 559, 10, 19,  761, 0, 5, 1526087, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 140; 3: 73; 4: 39; 5: 4; 
CD4_T_cell_signaling,  47, 12, 16,  761, 0, 5, 1539732, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 126; 3: 95; 4: 29; 5: 4; 
CD4_T_cell_signaling, 438, 10, 20,  762, 0, 5, 1606420, 111809.21, 0, 0.00, 0: 4; 1: 99; 2: 106; 3: 101; 4: 32; 5: 4; 
CD4_T_cell_signaling, 392, 14, 14,  762, 0, 5, 1583698, 111809.21, 25, 0.00, 0: 4; 1: 96; 2: 114; 3: 91; 4: 40; 5: 1; 
CD4_T_cell_signaling, 705, 15, 13,  763, 0, 5, 1568134, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 125; 3: 97; 4: 30; 5: 3; 
CD4_T_cell_signaling, 574, 14, 14,  763, 0, 5, 1583756, 111809.21, 0, 0.00, 0: 4; 1: 94; 2: 113; 3: 101; 4: 30; 5: 4; 
CD4_T_cell_signaling, 528, 10, 20,  763, 0, 5, 1606417, 111809.21, 33, 0.00, 0: 4; 1: 79; 2: 136; 3: 97; 4: 29; 5: 1; 
CD4_T_cell_signaling, 109, 13, 15,  763, 0, 5, 1568120, 111809.21, 0, 0.00, 0: 4; 1: 94; 2: 115; 3: 97; 4: 32; 5: 4; 
CD4_T_cell_signaling, 797, 15, 13,  763, 0, 5, 1568107, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 121; 3: 91; 4: 34; 5: 4; 
CD4_T_cell_signaling, 635, 15, 13,  764, 0, 5, 1568148, 111809.21, 0, 0.00, 0: 4; 1: 80; 2: 138; 3: 93; 4: 26; 5: 5; 
CD4_T_cell_signaling, 564, 12, 17,  764, 0, 5, 1626244, 111809.21, 156, 0.00, 0: 4; 1: 89; 2: 126; 3: 86; 4: 40; 5: 1; 
CD4_T_cell_signaling, 964, 13, 15,  764, 0, 5, 1568167, 111809.21, 70, 0.00, 0: 4; 1: 91; 2: 119; 3: 99; 4: 27; 5: 6; 
CD4_T_cell_signaling, 819, 16, 12,  765, 0, 5, 1539683, 111809.21, 0, 0.00, 0: 4; 1: 80; 2: 133; 3: 100; 4: 26; 5: 3; 
CD4_T_cell_signaling, 536, 15, 13,  765, 0, 5, 1568091, 111809.21, 33, 0.00, 0: 4; 1: 89; 2: 126; 3: 87; 4: 37; 5: 3; 
CD4_T_cell_signaling, 374, 12, 16,  765, 0, 5, 1539722, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 129; 3: 90; 4: 34; 5: 3; 
CD4_T_cell_signaling, 525, 13, 15,  765, 0, 5, 1568167, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 120; 3: 90; 4: 37; 5: 3; 
CD4_T_cell_signaling,  71, 11, 18,  765, 0, 5, 1595461, 111809.21, 0, 0.00, 0: 4; 1: 90; 2: 123; 3: 94; 4: 28; 5: 7; 
CD4_T_cell_signaling, 169, 12, 17,  765, 0, 5, 1626304, 111809.21, 0, 0.00, 0: 4; 1: 95; 2: 112; 3: 96; 4: 37; 5: 2; 
CD4_T_cell_signaling, 468, 12, 17,  765, 0, 5, 1626111, 111809.21, 21, 0.00, 0: 4; 1: 82; 2: 129; 3: 103; 4: 24; 5: 4; 
CD4_T_cell_signaling, 174, 10, 19,  765, 0, 5, 1526095, 111809.21, 0, 0.00, 0: 4; 1: 93; 2: 119; 3: 88; 4: 40; 5: 2; 
CD4_T_cell_signaling, 185, 10, 20,  765, 0, 5, 1606370, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 119; 3: 99; 4: 34; 5: 1; 
CD4_T_cell_signaling, 426, 11, 18,  766, 0, 5, 1595362, 111809.21, 0, 0.00, 0: 4; 1: 83; 2: 135; 3: 85; 4: 37; 5: 2; 
CD4_T_cell_signaling, 446, 11, 18,  766, 0, 5, 1595464, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 115; 3: 98; 4: 35; 5: 2; 
CD4_T_cell_signaling, 286, 11, 18,  766, 0, 5, 1595447, 111809.21, 0, 0.00, 0: 4; 1: 90; 2: 119; 3: 96; 4: 35; 5: 2; 
CD4_T_cell_signaling, 967, 16, 12,  767, 0, 5, 1539715, 111809.21, 0, 0.00, 0: 4; 1: 90; 2: 123; 3: 90; 4: 34; 5: 5; 
CD4_T_cell_signaling, 888, 15, 13,  767, 0, 5, 1568163, 111809.21, 68, 0.00, 0: 4; 1: 89; 2: 120; 3: 97; 4: 33; 5: 3; 
CD4_T_cell_signaling, 315, 14, 14,  767, 0, 5, 1583738, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 123; 3: 97; 4: 28; 5: 6; 
CD4_T_cell_signaling, 159, 16, 12,  768, 0, 5, 1539653, 111809.21, 0, 0.00, 0: 4; 1: 80; 2: 133; 3: 96; 4: 31; 5: 2; 
CD4_T_cell_signaling, 323, 15, 13,  768, 0, 5, 1568158, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 122; 3: 93; 4: 38; 5: 1; 
CD4_T_cell_signaling, 205, 15, 13,  768, 0, 5, 1568110, 111809.21, 0, 0.00, 0: 4; 1: 78; 2: 138; 3: 92; 4: 32; 5: 2; 
CD4_T_cell_signaling, 543,  9, 23,  768, 0, 5, 1649695, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 133; 3: 79; 4: 37; 5: 6; 
CD4_T_cell_signaling, 702,  9, 23,  768, 0, 5, 1649554, 111809.21, 0, 0.00, 0: 4; 1: 94; 2: 123; 3: 79; 4: 39; 5: 7; 
CD4_T_cell_signaling, 493, 11, 18,  768, 0, 5, 1595553, 111809.21, 0, 0.00, 0: 4; 1: 81; 2: 139; 3: 84; 4: 33; 5: 5; 
CD4_T_cell_signaling, 836, 14, 14,  768, 0, 5, 1583755, 111809.21, 58, 0.00, 0: 4; 1: 84; 2: 126; 3: 98; 4: 32; 5: 2; 
CD4_T_cell_signaling, 243, 10, 20,  769, 0, 5, 1606405, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 117; 3: 101; 4: 32; 5: 3; 
CD4_T_cell_signaling, 751, 15, 13,  769, 0, 5, 1568014, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 124; 3: 96; 4: 33; 5: 3; 
CD4_T_cell_signaling, 773, 14, 14,  770, 0, 5, 1583745, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 120; 3: 98; 4: 32; 5: 4; 
CD4_T_cell_signaling, 544,  9, 21,  770, 0, 5, 1527876, 111809.21, 33, 0.00, 0: 4; 1: 93; 2: 123; 3: 78; 4: 43; 5: 5; 
CD4_T_cell_signaling, 515, 13, 15,  770, 0, 5, 1568177, 111809.21, 0, 0.00, 0: 4; 1: 93; 2: 116; 3: 92; 4: 36; 5: 5; 
CD4_T_cell_signaling, 226, 13, 15,  770, 0, 5, 1568153, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 116; 3: 92; 4: 40; 5: 2; 
CD4_T_cell_signaling, 291,  9, 23,  770, 0, 5, 1649625, 111809.21, 0, 0.00, 0: 4; 1: 80; 2: 131; 3: 99; 4: 29; 5: 3; 
CD4_T_cell_signaling, 301, 12, 17,  770, 0, 5, 1626170, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 131; 3: 86; 4: 39; 5: 2; 
CD4_T_cell_signaling, 930, 11, 18,  770, 0, 5, 1595559, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 126; 3: 89; 4: 36; 5: 4; 
CD4_T_cell_signaling, 207, 13, 15,  771, 0, 5, 1568238, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 120; 3: 95; 4: 37; 5: 2; 
CD4_T_cell_signaling, 179,  9, 22,  771, 0, 5, 1595534, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 113; 3: 100; 4: 32; 5: 5; 
CD4_T_cell_signaling, 342, 13, 15,  771, 0, 5, 1568118, 111809.21, 0, 0.00, 0: 4; 1: 94; 2: 113; 3: 92; 4: 40; 5: 3; 
CD4_T_cell_signaling, 958, 13, 15,  771, 0, 5, 1568183, 111809.21, 0, 0.00, 0: 4; 1: 90; 2: 116; 3: 101; 4: 29; 5: 6; 
CD4_T_cell_signaling,  53, 12, 16,  771, 0, 5, 1539721, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 129; 3: 79; 4: 38; 5: 7; 
CD4_T_cell_signaling, 961, 15, 13,  772, 0, 5, 1568104, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 120; 3: 91; 4: 40; 5: 2; 
CD4_T_cell_signaling, 645, 16, 12,  772, 0, 5, 1539715, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 126; 3: 94; 4: 36; 5: 2; 
CD4_T_cell_signaling, 949, 15, 13,  772, 0, 5, 1568101, 111809.21, 0, 0.00, 0: 4; 1: 85; 2: 121; 3: 103; 4: 29; 5: 4; 
CD4_T_cell_signaling, 235,  9, 23,  772, 0, 5, 1649582, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 123; 3: 91; 4: 35; 5: 5; 
CD4_T_cell_signaling,  49, 13, 15,  772, 0, 5, 1568167, 111809.21, 0, 0.00, 0: 4; 1: 77; 2: 136; 3: 95; 4: 32; 5: 2; 
CD4_T_cell_signaling, 612,  9, 23,  772, 0, 5, 1649537, 111809.21, 26, 0.00, 0: 4; 1: 96; 2: 105; 3: 101; 4: 37; 5: 3; 
CD4_T_cell_signaling, 609, 13, 15,  772, 0, 5, 1568151, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 121; 3: 94; 4: 35; 5: 4; 
CD4_T_cell_signaling, 831, 14, 14,  773, 0, 5, 1583696, 111809.21, 0, 0.00, 0: 4; 1: 85; 2: 128; 3: 86; 4: 41; 5: 2; 
CD4_T_cell_signaling,  20,  9, 23,  773, 0, 5, 1649350, 111809.21, 225, 0.00, 0: 4; 1: 83; 2: 134; 3: 83; 4: 37; 5: 5; 
CD4_T_cell_signaling, 549, 14, 14,  773, 0, 5, 1583682, 111809.21, 0, 0.00, 0: 4; 1: 82; 2: 129; 3: 94; 4: 34; 5: 3; 
CD4_T_cell_signaling, 834, 14, 14,  774, 0, 5, 1583655, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 124; 3: 98; 4: 32; 5: 4; 
CD4_T_cell_signaling, 872,  9, 21,  774, 0, 5, 1527876, 111809.21, 66, 0.00, 0: 4; 1: 94; 2: 114; 3: 88; 4: 42; 5: 4; 
CD4_T_cell_signaling, 479, 11, 18,  774, 0, 5, 1595516, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 120; 3: 97; 4: 38; 5: 1; 
CD4_T_cell_signaling, 347, 15, 13,  774, 0, 5, 1568047, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 119; 3: 109; 4: 25; 5: 5; 
CD4_T_cell_signaling,   0, 10, 19,  775, 0, 5, 1526086, 111809.21, 128, 0.00, 0: 4; 1: 86; 2: 109; 3: 119; 4: 26; 5: 2; 
CD4_T_cell_signaling, 384, 12, 17,  775, 0, 5, 1626116, 111809.21, 24, 0.00, 0: 4; 1: 91; 2: 119; 3: 89; 4: 36; 5: 7; 
CD4_T_cell_signaling, 759,  9, 22,  775, 0, 5, 1595637, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 125; 3: 92; 4: 40; 5: 1; 
CD4_T_cell_signaling, 756, 15, 13,  775, 0, 5, 1568124, 111809.21, 36, 0.00, 0: 4; 1: 88; 2: 113; 3: 105; 4: 34; 5: 2; 
CD4_T_cell_signaling,  90,  9, 22,  775, 0, 5, 1595418, 111809.21, 0, 0.00, 0: 4; 1: 94; 2: 114; 3: 90; 4: 37; 5: 7; 
CD4_T_cell_signaling, 902,  9, 23,  776, 0, 5, 1649419, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 117; 3: 102; 4: 35; 5: 2; 
CD4_T_cell_signaling,   4,  9, 23,  776, 0, 5, 1649592, 111809.21, 32, 0.00, 0: 4; 1: 88; 2: 115; 3: 102; 4: 33; 5: 4; 
CD4_T_cell_signaling, 707, 13, 15,  776, 0, 5, 1568197, 111809.21, 0, 0.00, 0: 4; 1: 85; 2: 117; 3: 107; 4: 29; 5: 4; 
CD4_T_cell_signaling, 854,  9, 22,  776, 0, 5, 1595529, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 122; 3: 91; 4: 34; 5: 7; 
CD4_T_cell_signaling, 940, 12, 17,  776, 0, 5, 1626146, 111809.21, 37, 0.00, 0: 4; 1: 88; 2: 115; 3: 100; 4: 37; 5: 2; 
CD4_T_cell_signaling, 811,  9, 21,  776, 0, 5, 1527876, 111809.21, 0, 0.00, 0: 4; 1: 85; 2: 119; 3: 102; 4: 33; 5: 3; 
CD4_T_cell_signaling, 153, 15, 13,  776, 0, 5, 1568260, 111809.21, 0, 0.00, 0: 4; 1: 83; 2: 129; 3: 87; 4: 41; 5: 2; 
CD4_T_cell_signaling, 397, 16, 12,  776, 0, 5, 1539691, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 131; 3: 84; 4: 37; 5: 6; 
CD4_T_cell_signaling, 314, 16, 12,  776, 0, 5, 1539677, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 123; 3: 92; 4: 37; 5: 4; 
CD4_T_cell_signaling, 917,  9, 22,  777, 0, 5, 1595524, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 122; 3: 90; 4: 39; 5: 4; 
CD4_T_cell_signaling, 425, 11, 18,  777, 0, 5, 1595565, 111809.21, 0, 0.00, 0: 4; 1: 80; 2: 130; 3: 93; 4: 37; 5: 2; 
CD4_T_cell_signaling,  69, 10, 19,  777, 0, 5, 1526095, 111809.21, 0, 0.00, 0: 4; 1: 84; 2: 119; 3: 106; 4: 28; 5: 5; 
CD4_T_cell_signaling, 599, 10, 20,  777, 0, 5, 1606521, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 117; 3: 88; 4: 38; 5: 7; 
CD4_T_cell_signaling, 615, 11, 18,  777, 0, 5, 1595492, 111809.21, 0, 0.00, 0: 4; 1: 85; 2: 121; 3: 99; 4: 32; 5: 5; 
CD4_T_cell_signaling, 767, 10, 20,  778, 0, 5, 1606424, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 115; 3: 99; 4: 37; 5: 3; 
CD4_T_cell_signaling, 924, 11, 18,  778, 0, 5, 1595525, 111809.21, 178, 0.00, 0: 4; 1: 93; 2: 120; 3: 79; 4: 42; 5: 8; 
CD4_T_cell_signaling, 673, 10, 20,  778, 0, 5, 1606432, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 123; 3: 89; 4: 37; 5: 6; 
CD4_T_cell_signaling, 687,  9, 22,  778, 0, 5, 1595536, 111809.21, 0, 0.00, 0: 4; 1: 93; 2: 114; 3: 91; 4: 36; 5: 8; 
CD4_T_cell_signaling, 928, 12, 17,  778, 0, 5, 1625981, 111809.21, 70, 0.00, 0: 4; 1: 87; 2: 119; 3: 94; 4: 39; 5: 3; 
CD4_T_cell_signaling,  37,  8, 25,  779, 0, 5, 1606381, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 122; 3: 83; 4: 43; 5: 5; 
CD4_T_cell_signaling,  56,  9, 23,  779, 0, 5, 1649769, 111809.21, 5, 0.00, 0: 4; 1: 86; 2: 120; 3: 97; 4: 33; 5: 6; 
CD4_T_cell_signaling, 977, 12, 16,  779, 0, 5, 1539700, 111809.21, 0, 0.00, 0: 4; 1: 85; 2: 123; 3: 90; 4: 42; 5: 2; 
CD4_T_cell_signaling, 764, 13, 15,  779, 0, 5, 1568131, 111809.21, 169, 0.00, 0: 4; 1: 91; 2: 117; 3: 86; 4: 44; 5: 4; 
CD4_T_cell_signaling, 894,  9, 23,  779, 0, 5, 1649506, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 113; 3: 92; 4: 40; 5: 5; 
CD4_T_cell_signaling, 474, 12, 16,  779, 0, 5, 1539785, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 123; 3: 87; 4: 40; 5: 5; 
CD4_T_cell_signaling, 742, 12, 16,  779, 0, 5, 1539710, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 115; 3: 88; 4: 42; 5: 5; 
CD4_T_cell_signaling, 361, 14, 14,  779, 0, 5, 1583702, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 108; 3: 113; 4: 33; 5: 1; 
CD4_T_cell_signaling, 360, 11, 18,  779, 0, 5, 1595442, 111809.21, 24, 0.00, 0: 4; 1: 85; 2: 120; 3: 99; 4: 33; 5: 5; 
CD4_T_cell_signaling, 237, 12, 17,  779, 0, 5, 1625977, 111809.21, 0, 0.00, 0: 4; 1: 92; 2: 109; 3: 101; 4: 34; 5: 6; 
CD4_T_cell_signaling, 463, 12, 17,  779, 0, 5, 1626193, 111809.21, 0, 0.00, 0: 4; 1: 78; 2: 134; 3: 93; 4: 31; 5: 6; 
CD4_T_cell_signaling, 388, 10, 19,  779, 0, 5, 1526096, 111809.21, 10, 0.00, 0: 4; 1: 97; 2: 101; 3: 99; 4: 42; 5: 3; 
CD4_T_cell_signaling,  54, 16, 12,  780, 0, 5, 1539683, 111809.21, 0, 0.00, 0: 4; 1: 77; 2: 129; 3: 103; 4: 29; 5: 4; 
CD4_T_cell_signaling, 672, 13, 15,  780, 0, 5, 1568109, 111809.21, 41, 0.00, 0: 4; 1: 94; 2: 111; 3: 89; 4: 43; 5: 5; 
CD4_T_cell_signaling, 992,  8, 24,  780, 0, 5, 1539651, 111809.21, 76, 0.00, 0: 4; 1: 91; 2: 121; 3: 81; 4: 41; 5: 8; 
CD4_T_cell_signaling, 476, 15, 13,  780, 0, 5, 1568130, 111809.21, 31, 0.00, 0: 4; 1: 83; 2: 114; 3: 112; 4: 32; 5: 1; 
CD4_T_cell_signaling,  91,  9, 22,  780, 0, 5, 1595425, 111809.21, 0, 0.00, 0: 4; 1: 89; 2: 116; 3: 97; 4: 32; 5: 8; 
CD4_T_cell_signaling, 983, 10, 20,  780, 0, 5, 1606536, 111809.21, 0, 0.00, 0: 4; 1: 93; 2: 116; 3: 85; 4: 40; 5: 8; 
CD4_T_cell_signaling, 258, 12, 16,  781, 0, 5, 1539703, 111809.21, 0, 0.00, 0: 4; 1: 83; 2: 123; 3: 94; 4: 40; 5: 2; 
CD4_T_cell_signaling, 138, 10, 20,  781, 0, 5, 1606469, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 125; 3: 87; 4: 36; 5: 8; 
CD4_T_cell_signaling, 624, 13, 15,  781, 0, 5, 1568174, 111809.21, 39, 0.00, 0: 4; 1: 90; 2: 111; 3: 97; 4: 42; 5: 2; 
CD4_T_cell_signaling, 904, 16, 12,  782, 0, 5, 1539702, 111809.21, 69, 0.00, 0: 4; 1: 88; 2: 119; 3: 90; 4: 39; 5: 6; 
CD4_T_cell_signaling, 349, 15, 13,  782, 0, 5, 1568121, 111809.21, 0, 0.00, 0: 4; 1: 82; 2: 120; 3: 103; 4: 34; 5: 3; 
CD4_T_cell_signaling, 345, 12, 16,  782, 0, 5, 1539708, 111809.21, 0, 0.00, 0: 4; 1: 81; 2: 120; 3: 109; 4: 26; 5: 6; 
CD4_T_cell_signaling, 236, 13, 15,  782, 0, 5, 1568179, 111809.21, 17, 0.00, 0: 4; 1: 84; 2: 121; 3: 96; 4: 37; 5: 4; 
CD4_T_cell_signaling, 871, 11, 18,  782, 0, 5, 1595572, 111809.21, 0, 0.00, 0: 4; 1: 86; 2: 118; 3: 95; 4: 40; 5: 3; 
CD4_T_cell_signaling, 785, 14, 14,  782, 0, 5, 1583778, 111809.21, 0, 0.00, 0: 4; 1: 81; 2: 122; 3: 102; 4: 34; 5: 3; 
CD4_T_cell_signaling, 709, 11, 18,  782, 0, 5, 1595538, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 116; 3: 93; 4: 42; 5: 3; 
CD4_T_cell_signaling, 471, 11, 18,  783, 0, 5, 1595421, 111809.21, 0, 0.00, 0: 4; 1: 87; 2: 120; 3: 87; 4: 45; 5: 3; 
CD4_T_cell_signaling, 805, 14, 14,  783, 0, 5, 1583686, 111809.21, 0, 0.00, 0: 4; 1: 88; 2: 107; 3: 111; 4: 32; 5: 4; 
