Seed 1656949570
ARCH 1|F_ID 2|LIMIT 4
before: 
343(2)
Melhor resultado nxn: CD4_T_cell_signaling, 831, 14, 14,  494, 1, 4, 1583739, 42135.61, 0, 0.00, 1: 226; 2: 94; 3: 24; 4: 2; 
CD4_T_cell_signaling, 553,  9, 22,  495, 1, 4, 1595414, 42135.61, 0, 0.00, 1: 222; 2: 103; 3: 17; 4: 4; 
CD4_T_cell_signaling, 550, 11, 18,  495, 1, 4, 1595490, 42135.61, 0, 0.00, 1: 231; 2: 86; 3: 24; 4: 5; 
CD4_T_cell_signaling,  82, 12, 17,  495, 1, 4, 1626119, 42135.61, 0, 0.00, 1: 234; 2: 79; 3: 29; 4: 4; 
CD4_T_cell_signaling, 931,  9, 23,  495, 1, 4, 1649520, 42135.61, 0, 0.00, 1: 225; 2: 97; 3: 20; 4: 4; 
CD4_T_cell_signaling,   7, 12, 17,  495, 1, 4, 1625923, 42135.61, 0, 0.00, 1: 223; 2: 100; 3: 20; 4: 3; 
CD4_T_cell_signaling, 364, 14, 14,  495, 1, 4, 1583668, 42135.61, 152, 0.00, 1: 226; 2: 95; 3: 21; 4: 4; 
CD4_T_cell_signaling, 300, 13, 15,  495, 1, 4, 1568148, 42135.61, 91, 0.00, 1: 230; 2: 89; 3: 21; 4: 6; 
CD4_T_cell_signaling, 951,  9, 22,  495, 1, 4, 1595356, 42135.61, 0, 0.00, 1: 229; 2: 87; 3: 28; 4: 2; 
CD4_T_cell_signaling, 896,  9, 23,  495, 1, 4, 1648849, 42135.61, 69, 0.00, 1: 233; 2: 85; 3: 20; 4: 8; 
CD4_T_cell_signaling, 601, 14, 14,  496, 1, 4, 1583737, 42135.61, 0, 0.00, 1: 224; 2: 99; 3: 18; 4: 5; 
CD4_T_cell_signaling, 885, 11, 18,  496, 1, 4, 1595383, 42135.61, 0, 0.00, 1: 222; 2: 102; 3: 18; 4: 4; 
CD4_T_cell_signaling, 109, 13, 15,  496, 1, 4, 1568175, 42135.61, 0, 0.00, 1: 226; 2: 93; 3: 24; 4: 3; 
CD4_T_cell_signaling, 107, 15, 13,  496, 1, 4, 1568082, 42135.61, 0, 0.00, 1: 225; 2: 96; 3: 21; 4: 4; 
CD4_T_cell_signaling, 699, 15, 13,  496, 1, 4, 1568095, 42135.61, 0, 0.00, 1: 229; 2: 87; 3: 27; 4: 3; 
CD4_T_cell_signaling, 436, 12, 17,  496, 1, 4, 1625979, 42135.61, 1, 0.00, 1: 229; 2: 88; 3: 25; 4: 4; 
CD4_T_cell_signaling, 196, 12, 17,  496, 1, 4, 1626068, 42135.61, 11, 0.00, 1: 222; 2: 101; 3: 20; 4: 3; 
CD4_T_cell_signaling, 608,  9, 22,  496, 1, 4, 1595485, 42135.61, 39, 0.00, 1: 232; 2: 82; 3: 28; 4: 4; 
CD4_T_cell_signaling, 620,  9, 22,  496, 1, 4, 1595383, 42135.61, 151, 0.00, 1: 228; 2: 90; 3: 24; 4: 4; 
CD4_T_cell_signaling, 905, 14, 14,  496, 1, 4, 1583590, 42135.61, 0, 0.00, 1: 229; 2: 88; 3: 25; 4: 4; 
CD4_T_cell_signaling, 645, 16, 12,  496, 1, 4, 1539749, 42135.61, 0, 0.00, 1: 224; 2: 95; 3: 26; 4: 1; 
CD4_T_cell_signaling,  80, 15, 13,  496, 1, 4, 1568021, 42135.61, 8, 0.00, 1: 224; 2: 97; 3: 22; 4: 3; 
CD4_T_cell_signaling, 529,  9, 23,  496, 1, 4, 1649540, 42135.61, 0, 0.00, 1: 224; 2: 98; 3: 20; 4: 4; 
CD4_T_cell_signaling, 438, 10, 20,  496, 1, 4, 1606600, 42135.61, 0, 0.00, 1: 227; 2: 92; 3: 23; 4: 4; 
CD4_T_cell_signaling, 152, 15, 13,  496, 1, 4, 1568081, 42135.61, 12, 0.00, 1: 230; 2: 88; 3: 22; 4: 6; 
CD4_T_cell_signaling, 742, 12, 16,  496, 1, 4, 1539719, 42135.61, 0, 0.00, 1: 226; 2: 95; 3: 20; 4: 5; 
CD4_T_cell_signaling, 129, 13, 15,  496, 1, 4, 1568272, 42135.61, 0, 0.00, 1: 231; 2: 83; 3: 29; 4: 3; 
CD4_T_cell_signaling, 160, 12, 17,  496, 1, 4, 1626055, 42135.61, 13, 0.00, 1: 227; 2: 91; 3: 25; 4: 3; 
CD4_T_cell_signaling, 217,  8, 26,  497, 1, 4, 1664223, 42135.61, 0, 0.00, 1: 227; 2: 92; 3: 22; 4: 5; 
CD4_T_cell_signaling, 310, 11, 18,  497, 1, 4, 1595343, 42135.61, 0, 0.00, 1: 224; 2: 96; 3: 23; 4: 3; 
CD4_T_cell_signaling, 128, 10, 19,  497, 1, 4, 1526069, 42135.61, 10, 0.00, 1: 226; 2: 93; 3: 23; 4: 4; 
CD4_T_cell_signaling, 985,  9, 22,  497, 1, 4, 1595697, 42135.61, 0, 0.00, 1: 223; 2: 100; 3: 18; 4: 5; 
CD4_T_cell_signaling, 243, 10, 20,  497, 1, 4, 1606291, 42135.61, 0, 0.00, 1: 231; 2: 86; 3: 22; 4: 7; 
CD4_T_cell_signaling, 162,  8, 25,  497, 1, 4, 1606652, 42135.61, 0, 0.00, 1: 226; 2: 90; 3: 29; 4: 1; 
CD4_T_cell_signaling, 168, 12, 16,  497, 1, 4, 1539716, 42135.61, 13, 0.00, 1: 220; 2: 103; 3: 21; 4: 2; 
CD4_T_cell_signaling, 371, 14, 14,  497, 1, 4, 1583861, 42135.61, 0, 0.00, 1: 226; 2: 94; 3: 21; 4: 5; 
CD4_T_cell_signaling, 518, 13, 15,  497, 1, 4, 1568164, 42135.61, 0, 0.00, 1: 229; 2: 89; 3: 22; 4: 6; 
CD4_T_cell_signaling, 355, 10, 19,  497, 1, 4, 1526102, 42135.61, 0, 0.00, 1: 219; 2: 105; 3: 20; 4: 2; 
CD4_T_cell_signaling,  99, 12, 16,  497, 1, 4, 1539680, 42135.61, 0, 0.00, 1: 228; 2: 92; 3: 19; 4: 7; 
CD4_T_cell_signaling, 323, 15, 13,  497, 1, 4, 1568151, 42135.61, 0, 0.00, 1: 225; 2: 95; 3: 22; 4: 4; 
CD4_T_cell_signaling, 851, 10, 20,  497, 1, 4, 1606445, 42135.61, 0, 0.00, 1: 229; 2: 89; 3: 22; 4: 6; 
CD4_T_cell_signaling, 856,  9, 23,  497, 1, 4, 1649520, 42135.61, 64, 0.00, 1: 228; 2: 91; 3: 21; 4: 6; 
CD4_T_cell_signaling,  40, 14, 14,  497, 1, 4, 1583768, 42135.61, 3, 0.00, 1: 226; 2: 92; 3: 25; 4: 3; 
CD4_T_cell_signaling, 998, 16, 12,  497, 1, 4, 1539713, 42135.61, 0, 0.00, 1: 226; 2: 91; 3: 27; 4: 2; 
CD4_T_cell_signaling,  89, 14, 14,  498, 1, 4, 1583876, 42135.61, 0, 0.00, 1: 221; 2: 100; 3: 23; 4: 2; 
CD4_T_cell_signaling, 582, 12, 16,  498, 1, 4, 1539743, 42135.61, 0, 0.00, 1: 228; 2: 86; 3: 30; 4: 2; 
CD4_T_cell_signaling, 842, 12, 17,  498, 1, 4, 1626153, 42135.61, 0, 0.00, 1: 227; 2: 91; 3: 23; 4: 5; 
CD4_T_cell_signaling, 149, 10, 20,  498, 1, 4, 1606539, 42135.61, 0, 0.00, 1: 222; 2: 100; 3: 20; 4: 4; 
CD4_T_cell_signaling, 678, 12, 17,  498, 1, 4, 1625735, 42135.61, 0, 0.00, 1: 226; 2: 93; 3: 22; 4: 5; 
CD4_T_cell_signaling, 229,  9, 23,  498, 1, 4, 1649540, 42135.61, 0, 0.00, 1: 225; 2: 95; 3: 21; 4: 5; 
CD4_T_cell_signaling, 460,  9, 22,  498, 1, 4, 1595473, 42135.61, 138, 0.00, 1: 223; 2: 98; 3: 21; 4: 4; 
CD4_T_cell_signaling, 357, 14, 14,  498, 1, 4, 1583635, 42135.61, 0, 0.00, 1: 228; 2: 87; 3: 28; 4: 3; 
CD4_T_cell_signaling, 636, 14, 14,  498, 1, 4, 1583886, 42135.61, 64, 0.00, 1: 227; 2: 90; 3: 25; 4: 4; 
CD4_T_cell_signaling, 482, 11, 18,  498, 1, 4, 1595294, 42135.61, 0, 0.00, 1: 220; 2: 104; 3: 18; 4: 4; 
CD4_T_cell_signaling, 877, 16, 12,  498, 1, 4, 1539740, 42135.61, 0, 0.00, 1: 231; 2: 84; 3: 25; 4: 6; 
CD4_T_cell_signaling, 752,  9, 22,  499, 1, 4, 1595447, 42135.61, 52, 0.00, 1: 228; 2: 89; 3: 23; 4: 6; 
CD4_T_cell_signaling, 709, 11, 18,  499, 1, 4, 1595412, 42135.61, 0, 0.00, 1: 224; 2: 93; 3: 27; 4: 2; 
CD4_T_cell_signaling, 754, 10, 20,  499, 1, 4, 1606363, 42135.61, 0, 0.00, 1: 226; 2: 93; 3: 21; 4: 6; 
CD4_T_cell_signaling, 144, 14, 14,  499, 1, 4, 1583689, 42135.61, 11, 0.00, 1: 228; 2: 88; 3: 25; 4: 5; 
CD4_T_cell_signaling, 238, 11, 18,  499, 1, 4, 1595465, 42135.61, 0, 0.00, 1: 217; 2: 107; 3: 20; 4: 2; 
CD4_T_cell_signaling, 490, 14, 14,  499, 1, 4, 1583749, 42135.61, 0, 0.00, 1: 224; 2: 95; 3: 23; 4: 4; 
CD4_T_cell_signaling,   3,  9, 23,  499, 1, 4, 1649404, 42135.61, 202, 0.00, 1: 228; 2: 88; 3: 25; 4: 5; 
CD4_T_cell_signaling, 580, 12, 16,  499, 1, 4, 1539690, 42135.61, 125, 0.00, 1: 229; 2: 87; 3: 24; 4: 6; 
CD4_T_cell_signaling, 495, 11, 18,  499, 1, 4, 1595588, 42135.61, 0, 0.00, 1: 226; 2: 93; 3: 21; 4: 6; 
CD4_T_cell_signaling, 654, 10, 20,  499, 1, 4, 1606532, 42135.61, 0, 0.00, 1: 225; 2: 94; 3: 22; 4: 5; 
CD4_T_cell_signaling, 392, 14, 14,  499, 1, 4, 1583808, 42135.61, 25, 0.00, 1: 232; 2: 86; 3: 17; 4: 11; 
CD4_T_cell_signaling, 657, 14, 14,  499, 1, 4, 1583668, 42135.61, 0, 0.00, 1: 229; 2: 90; 3: 18; 4: 9; 
CD4_T_cell_signaling, 889, 10, 20,  499, 1, 4, 1606508, 42135.61, 0, 0.00, 1: 228; 2: 88; 3: 25; 4: 5; 
CD4_T_cell_signaling, 860, 15, 13,  499, 1, 4, 1568095, 42135.61, 65, 0.00, 1: 226; 2: 92; 3: 23; 4: 5; 
CD4_T_cell_signaling, 625, 12, 17,  499, 1, 4, 1626291, 42135.61, 0, 0.00, 1: 226; 2: 94; 3: 19; 4: 7; 
CD4_T_cell_signaling, 585, 10, 20,  499, 1, 4, 1606445, 42135.61, 0, 0.00, 1: 224; 2: 95; 3: 23; 4: 4; 
CD4_T_cell_signaling, 674, 12, 17,  499, 1, 4, 1626011, 42135.61, 0, 0.00, 1: 228; 2: 89; 3: 23; 4: 6; 
CD4_T_cell_signaling, 640,  8, 26,  499, 1, 4, 1664303, 42135.61, 39, 0.00, 1: 231; 2: 82; 3: 28; 4: 5; 
CD4_T_cell_signaling, 326, 11, 18,  499, 1, 4, 1595476, 42135.61, 0, 0.00, 1: 221; 2: 99; 3: 24; 4: 2; 
CD4_T_cell_signaling, 362, 10, 19,  500, 1, 4, 1526087, 42135.61, 0, 0.00, 1: 223; 2: 98; 3: 19; 4: 6; 
CD4_T_cell_signaling, 271, 10, 20,  500, 1, 4, 1606576, 42135.61, 0, 0.00, 1: 226; 2: 91; 3: 24; 4: 5; 
CD4_T_cell_signaling, 351, 13, 15,  500, 1, 4, 1568270, 42135.61, 0, 0.00, 1: 222; 2: 98; 3: 22; 4: 4; 
CD4_T_cell_signaling, 169, 12, 17,  500, 1, 4, 1626168, 42135.61, 0, 0.00, 1: 236; 2: 72; 3: 32; 4: 6; 
CD4_T_cell_signaling, 198, 10, 20,  500, 1, 4, 1606277, 42135.61, 0, 0.00, 1: 225; 2: 96; 3: 17; 4: 8; 
CD4_T_cell_signaling, 804, 12, 17,  500, 1, 4, 1626311, 42135.61, 58, 0.00, 1: 226; 2: 93; 3: 20; 4: 7; 
CD4_T_cell_signaling, 416, 14, 14,  500, 1, 4, 1583689, 42135.61, 27, 0.00, 1: 221; 2: 102; 3: 17; 4: 6; 
CD4_T_cell_signaling, 664, 11, 18,  500, 1, 4, 1595597, 42135.61, 41, 0.00, 1: 229; 2: 84; 3: 29; 4: 4; 
CD4_T_cell_signaling, 226, 13, 15,  500, 1, 4, 1568108, 42135.61, 0, 0.00, 1: 225; 2: 95; 3: 19; 4: 7; 
CD4_T_cell_signaling, 688, 13, 15,  500, 1, 4, 1568176, 42135.61, 43, 0.00, 1: 231; 2: 84; 3: 23; 4: 8; 
CD4_T_cell_signaling, 655,  9, 23,  500, 1, 4, 1649509, 42135.61, 0, 0.00, 1: 231; 2: 81; 3: 29; 4: 5; 
CD4_T_cell_signaling, 576,  9, 22,  500, 1, 4, 1595476, 42135.61, 37, 0.00, 1: 225; 2: 95; 3: 19; 4: 7; 
CD4_T_cell_signaling, 660, 10, 20,  500, 1, 4, 1606381, 42135.61, 88, 0.00, 1: 227; 2: 89; 3: 25; 4: 5; 
CD4_T_cell_signaling,  51, 10, 20,  500, 1, 4, 1606555, 42135.61, 0, 0.00, 1: 222; 2: 97; 3: 24; 4: 3; 
CD4_T_cell_signaling, 338, 14, 14,  501, 1, 4, 1583856, 42135.61, 0, 0.00, 1: 221; 2: 100; 3: 20; 4: 5; 
CD4_T_cell_signaling, 429, 13, 15,  501, 1, 4, 1568029, 42135.61, 0, 0.00, 1: 226; 2: 92; 3: 21; 4: 7; 
CD4_T_cell_signaling, 908, 14, 14,  501, 1, 4, 1583736, 42135.61, 86, 0.00, 1: 225; 2: 93; 3: 22; 4: 6; 
CD4_T_cell_signaling, 953, 15, 13,  501, 1, 4, 1568202, 42135.61, 0, 0.00, 1: 222; 2: 100; 3: 17; 4: 7; 
CD4_T_cell_signaling, 423,  9, 22,  501, 1, 4, 1595537, 42135.61, 0, 0.00, 1: 226; 2: 96; 3: 13; 4: 11; 
CD4_T_cell_signaling, 333, 10, 20,  501, 1, 4, 1606631, 42135.61, 0, 0.00, 1: 221; 2: 97; 3: 26; 4: 2; 
CD4_T_cell_signaling, 153, 15, 13,  501, 1, 4, 1568258, 42135.61, 0, 0.00, 1: 226; 2: 93; 3: 19; 4: 8; 
CD4_T_cell_signaling, 700, 12, 17,  501, 1, 4, 1626165, 42135.61, 157, 0.00, 1: 228; 2: 88; 3: 23; 4: 7; 
CD4_T_cell_signaling, 407, 16, 12,  501, 1, 4, 1539661, 42135.61, 0, 0.00, 1: 222; 2: 101; 3: 15; 4: 8; 
CD4_T_cell_signaling, 839, 12, 16,  501, 1, 4, 1539702, 42135.61, 0, 0.00, 1: 227; 2: 91; 3: 20; 4: 8; 
CD4_T_cell_signaling, 516,  9, 22,  501, 1, 4, 1595489, 42135.61, 92, 0.00, 1: 220; 2: 103; 3: 17; 4: 6; 
CD4_T_cell_signaling, 594, 11, 18,  501, 1, 4, 1595384, 42135.61, 0, 0.00, 1: 229; 2: 86; 3: 24; 4: 7; 
CD4_T_cell_signaling, 902,  9, 23,  501, 1, 4, 1649615, 42135.61, 0, 0.00, 1: 223; 2: 96; 3: 22; 4: 5; 
CD4_T_cell_signaling,  66, 10, 19,  501, 1, 4, 1526108, 42135.61, 0, 0.00, 1: 216; 2: 107; 3: 21; 4: 2; 
CD4_T_cell_signaling, 864, 12, 17,  501, 1, 4, 1625975, 42135.61, 65, 0.00, 1: 227; 2: 86; 3: 30; 4: 3; 
CD4_T_cell_signaling, 634, 10, 20,  501, 1, 4, 1606565, 42135.61, 0, 0.00, 1: 223; 2: 93; 3: 28; 4: 2; 
CD4_T_cell_signaling, 633, 10, 20,  501, 1, 4, 1606440, 42135.61, 0, 0.00, 1: 226; 2: 90; 3: 25; 4: 5; 
CD4_T_cell_signaling, 617,  9, 22,  501, 1, 4, 1595590, 42135.61, 0, 0.00, 1: 227; 2: 89; 3: 24; 4: 6; 
CD4_T_cell_signaling, 621, 10, 20,  501, 1, 4, 1606681, 42135.61, 0, 0.00, 1: 220; 2: 100; 3: 23; 4: 3; 
CD4_T_cell_signaling, 898, 13, 15,  501, 1, 4, 1568192, 42135.61, 0, 0.00, 1: 221; 2: 99; 3: 22; 4: 4; 
CD4_T_cell_signaling, 708, 10, 19,  501, 1, 4, 1526097, 42135.61, 155, 0.00, 1: 224; 2: 95; 3: 21; 4: 6; 
CD4_T_cell_signaling, 125, 10, 20,  501, 1, 4, 1606320, 42135.61, 0, 0.00, 1: 225; 2: 92; 3: 24; 4: 5; 
CD4_T_cell_signaling, 542, 16, 12,  501, 1, 4, 1539708, 42135.61, 0, 0.00, 1: 231; 2: 82; 3: 26; 4: 7; 
CD4_T_cell_signaling, 468, 12, 17,  501, 1, 4, 1626070, 42135.61, 21, 0.00, 1: 221; 2: 100; 3: 20; 4: 5; 
CD4_T_cell_signaling,  13, 14, 14,  501, 1, 4, 1583696, 42135.61, 127, 0.00, 1: 227; 2: 91; 3: 20; 4: 8; 
CD4_T_cell_signaling, 991,  9, 21,  501, 1, 4, 1527876, 42135.61, 0, 0.00, 1: 226; 2: 91; 3: 23; 4: 6; 
CD4_T_cell_signaling,  45, 15, 13,  501, 1, 4, 1568166, 42135.61, 0, 0.00, 1: 221; 2: 100; 3: 20; 4: 5; 
CD4_T_cell_signaling,  43, 12, 17,  501, 1, 4, 1626243, 42135.61, 0, 0.00, 1: 228; 2: 88; 3: 23; 4: 7; 
CD4_T_cell_signaling, 904, 16, 12,  501, 1, 4, 1539692, 42135.61, 69, 0.00, 1: 220; 2: 102; 3: 19; 4: 5; 
CD4_T_cell_signaling, 461, 12, 17,  501, 1, 4, 1626079, 42135.61, 0, 0.00, 1: 221; 2: 99; 3: 22; 4: 4; 
CD4_T_cell_signaling, 751, 15, 13,  501, 1, 4, 1568170, 42135.61, 0, 0.00, 1: 225; 2: 94; 3: 20; 4: 7; 
CD4_T_cell_signaling, 456, 12, 16,  501, 1, 4, 1539708, 42135.61, 31, 0.00, 1: 229; 2: 86; 3: 24; 4: 7; 
CD4_T_cell_signaling, 705, 15, 13,  501, 1, 4, 1568154, 42135.61, 0, 0.00, 1: 223; 2: 95; 3: 24; 4: 4; 
CD4_T_cell_signaling, 942, 15, 13,  501, 1, 4, 1568069, 42135.61, 0, 0.00, 1: 217; 2: 106; 3: 20; 4: 3; 
CD4_T_cell_signaling,  49, 13, 15,  501, 1, 4, 1568201, 42135.61, 0, 0.00, 1: 222; 2: 97; 3: 23; 4: 4; 
CD4_T_cell_signaling, 139, 14, 14,  501, 1, 4, 1583824, 42135.61, 0, 0.00, 1: 227; 2: 90; 3: 22; 4: 7; 
CD4_T_cell_signaling, 446, 11, 18,  501, 1, 4, 1595484, 42135.61, 0, 0.00, 1: 223; 2: 93; 3: 28; 4: 2; 
CD4_T_cell_signaling, 439, 15, 13,  501, 1, 4, 1568096, 42135.61, 0, 0.00, 1: 223; 2: 99; 3: 16; 4: 8; 
CD4_T_cell_signaling, 204, 11, 18,  501, 1, 4, 1595508, 42135.61, 138, 0.00, 1: 231; 2: 84; 3: 22; 4: 9; 
CD4_T_cell_signaling, 264, 11, 18,  501, 1, 4, 1595345, 42135.61, 17, 0.00, 1: 226; 2: 89; 3: 27; 4: 4; 
CD4_T_cell_signaling, 156, 15, 13,  502, 1, 4, 1568138, 42135.61, 13, 0.00, 1: 224; 2: 95; 3: 20; 4: 7; 
CD4_T_cell_signaling, 273,  9, 22,  502, 1, 4, 1595489, 42135.61, 0, 0.00, 1: 224; 2: 91; 3: 28; 4: 3; 
CD4_T_cell_signaling, 318, 12, 17,  502, 1, 4, 1626112, 42135.61, 0, 0.00, 1: 222; 2: 94; 3: 28; 4: 2; 
CD4_T_cell_signaling, 279, 11, 18,  502, 1, 4, 1595500, 42135.61, 0, 0.00, 1: 222; 2: 99; 3: 18; 4: 7; 
CD4_T_cell_signaling, 349, 15, 13,  502, 1, 4, 1568084, 42135.61, 0, 0.00, 1: 230; 2: 82; 3: 28; 4: 6; 
CD4_T_cell_signaling, 334,  9, 23,  502, 1, 4, 1649575, 42135.61, 0, 0.00, 1: 224; 2: 97; 3: 16; 4: 9; 
CD4_T_cell_signaling, 181, 15, 13,  502, 1, 4, 1568172, 42135.61, 0, 0.00, 1: 226; 2: 87; 3: 30; 4: 3; 
CD4_T_cell_signaling, 661,  8, 25,  502, 1, 4, 1606352, 42135.61, 0, 0.00, 1: 233; 2: 78; 3: 27; 4: 8; 
CD4_T_cell_signaling, 894,  9, 23,  502, 1, 4, 1649827, 42135.61, 0, 0.00, 1: 222; 2: 94; 3: 28; 4: 2; 
CD4_T_cell_signaling, 800,  8, 24,  502, 1, 4, 1539811, 42135.61, 57, 0.00, 1: 225; 2: 90; 3: 27; 4: 4; 
CD4_T_cell_signaling, 536, 15, 13,  502, 1, 4, 1568178, 42135.61, 33, 0.00, 1: 231; 2: 83; 3: 23; 4: 9; 
CD4_T_cell_signaling, 761, 11, 18,  502, 1, 4, 1595525, 42135.61, 0, 0.00, 1: 221; 2: 98; 3: 23; 4: 4; 
CD4_T_cell_signaling, 944, 11, 18,  502, 1, 4, 1595557, 42135.61, 71, 0.00, 1: 224; 2: 93; 3: 24; 4: 5; 
CD4_T_cell_signaling, 224,  8, 26,  502, 1, 4, 1664118, 42135.61, 15, 0.00, 1: 226; 2: 92; 3: 20; 4: 8; 
CD4_T_cell_signaling, 771, 13, 15,  502, 1, 4, 1568159, 42135.61, 0, 0.00, 1: 228; 2: 87; 3: 24; 4: 7; 
CD4_T_cell_signaling, 203,  9, 22,  502, 1, 4, 1595484, 42135.61, 0, 0.00, 1: 225; 2: 90; 3: 27; 4: 4; 
